MACDStrategy_30_96,tickers,['ETHUSD'],initial equity,100000.0,frequency,60 min
2018-04-26 01:00:00,ETHUSD,SHORT,100,ARCA,613.0,61.300000000000004
2018-04-27 17:00:00,ETHUSD,LONG,100,ARCA,679.79,67.979
2018-05-01 04:00:00,ETHUSD,SHORT,100,ARCA,653.95,65.39500000000001
2018-05-02 22:00:00,ETHUSD,LONG,100,ARCA,690.78,69.078
2018-05-07 06:00:00,ETHUSD,SHORT,100,ARCA,755.74,75.574
2018-05-10 12:00:00,ETHUSD,LONG,100,ARCA,761.21,76.12100000000001
2018-05-11 09:00:00,ETHUSD,SHORT,100,ARCA,692.49,69.24900000000001
2018-05-14 04:00:00,ETHUSD,LONG,100,ARCA,698.99,69.899
2018-05-16 13:00:00,ETHUSD,SHORT,100,ARCA,682.77,68.277
2018-05-19 19:00:00,ETHUSD,LONG,100,ARCA,704.01,70.401
2018-05-22 09:00:00,ETHUSD,SHORT,100,ARCA,684.69,68.46900000000001
2018-05-27 12:00:00,ETHUSD,LONG,100,ARCA,573.01,57.301
2018-05-27 13:00:00,ETHUSD,SHORT,100,ARCA,565.0,56.5
2018-05-30 12:00:00,ETHUSD,LONG,100,ARCA,568.36,56.836000000000006
2018-06-05 08:00:00,ETHUSD,SHORT,100,ARCA,593.42612598,59.34261259800001
2018-06-06 13:00:00,ETHUSD,LONG,100,ARCA,608.65,60.865
2018-06-08 22:00:00,ETHUSD,SHORT,100,ARCA,602.45,60.245000000000005
2018-06-15 13:00:00,ETHUSD,LONG,100,ARCA,491.02,49.102000000000004
2018-06-18 08:00:00,ETHUSD,SHORT,100,ARCA,497.3,49.730000000000004
2018-06-18 21:00:00,ETHUSD,LONG,100,ARCA,517.01,51.701
2018-06-22 09:00:00,ETHUSD,SHORT,100,ARCA,487.14,48.714
2018-06-30 14:00:00,ETHUSD,LONG,100,ARCA,448.8,44.88
2018-07-06 07:00:00,ETHUSD,SHORT,100,ARCA,456.26,45.626000000000005
2018-07-07 13:00:00,ETHUSD,LONG,100,ARCA,465.12,46.512
2018-07-10 07:00:00,ETHUSD,SHORT,100,ARCA,456.69,45.669000000000004
2018-07-15 11:00:00,ETHUSD,LONG,100,ARCA,447.26,44.726
2018-07-19 20:00:00,ETHUSD,SHORT,100,ARCA,466.93,46.693000000000005
2018-07-23 03:00:00,ETHUSD,LONG,100,ARCA,465.8,46.580000000000005
2018-07-23 23:00:00,ETHUSD,SHORT,100,ARCA,449.28,44.928
2018-07-24 14:00:00,ETHUSD,LONG,100,ARCA,473.66,47.36600000000001
2018-07-27 13:00:00,ETHUSD,SHORT,100,ARCA,461.06,46.106
